"Year","Gas","CSC.Sector","CSC.Subsector","value","Edgar_Class","strategy_id","primary_id","strategy","Code","design_id","Contry","source","future_id","ids"
2034,"CO2","Energy","EN - Industrial Combustion",0.163195886786493,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2035,"CO2","Energy","EN - Industrial Combustion",0.165595826298059,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2035,"CO2","Energy","EN - Industrial Combustion",0.165595826298059,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2036,"CO2","Energy","EN - Industrial Combustion",0.167995765809625,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2036,"CO2","Energy","EN - Industrial Combustion",0.167995765809625,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2037,"CO2","Energy","EN - Industrial Combustion",0.170395705321191,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2037,"CO2","Energy","EN - Industrial Combustion",0.170395705321191,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2038,"CO2","Energy","EN - Industrial Combustion",0.172795644832757,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2038,"CO2","Energy","EN - Industrial Combustion",0.172795644832757,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2039,"CO2","Energy","EN - Industrial Combustion",0.175195584344323,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2039,"CO2","Energy","EN - Industrial Combustion",0.175195584344323,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2040,"CO2","Energy","EN - Industrial Combustion",0.177595523855889,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2040,"CO2","Energy","EN - Industrial Combustion",0.177595523855889,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2041,"CO2","Energy","EN - Industrial Combustion",0.179995463367455,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2041,"CO2","Energy","EN - Industrial Combustion",0.179995463367455,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2042,"CO2","Energy","EN - Industrial Combustion",0.182395402879022,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2042,"CO2","Energy","EN - Industrial Combustion",0.182395402879022,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2043,"CO2","Energy","EN - Industrial Combustion",0.184795342390588,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2043,"CO2","Energy","EN - Industrial Combustion",0.184795342390588,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2044,"CO2","Energy","EN - Industrial Combustion",0.187195281902154,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2044,"CO2","Energy","EN - Industrial Combustion",0.187195281902154,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2045,"CO2","Energy","EN - Industrial Combustion",0.18959522141372,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2045,"CO2","Energy","EN - Industrial Combustion",0.18959522141372,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2046,"CO2","Energy","EN - Industrial Combustion",0.191995160925286,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2046,"CO2","Energy","EN - Industrial Combustion",0.191995160925286,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2047,"CO2","Energy","EN - Industrial Combustion",0.194395100436852,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2047,"CO2","Energy","EN - Industrial Combustion",0.194395100436852,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2048,"CO2","Energy","EN - Industrial Combustion",0.196795039948418,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2048,"CO2","Energy","EN - Industrial Combustion",0.196795039948418,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2049,"CO2","Energy","EN - Industrial Combustion",0.199194979459984,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2049,"CO2","Energy","EN - Industrial Combustion",0.199194979459984,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2050,"CO2","Energy","EN - Industrial Combustion",0.20159491897155,"EN - Industrial Combustion:CO2",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:BAU"
2050,"CO2","Energy","EN - Industrial Combustion",0.20159491897155,"EN - Industrial Combustion:CO2",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CO2:0:ASP"
2022,"N2O","Energy","EN - Industrial Combustion",0.0669268864546592,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2022,"N2O","Energy","EN - Industrial Combustion",0.0669268864546592,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2023,"N2O","Energy","EN - Industrial Combustion",0.0681220094270639,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2023,"N2O","Energy","EN - Industrial Combustion",0.0681220094270639,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2024,"N2O","Energy","EN - Industrial Combustion",0.0693171323994685,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2024,"N2O","Energy","EN - Industrial Combustion",0.0693171323994685,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2025,"N2O","Energy","EN - Industrial Combustion",0.0705122553718731,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2025,"N2O","Energy","EN - Industrial Combustion",0.0705122553718731,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2026,"N2O","Energy","EN - Industrial Combustion",0.0717073783442777,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2026,"N2O","Energy","EN - Industrial Combustion",0.0717073783442777,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2027,"N2O","Energy","EN - Industrial Combustion",0.0729025013166824,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2027,"N2O","Energy","EN - Industrial Combustion",0.0729025013166824,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2028,"N2O","Energy","EN - Industrial Combustion",0.074097624289087,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2028,"N2O","Energy","EN - Industrial Combustion",0.074097624289087,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2029,"N2O","Energy","EN - Industrial Combustion",0.0752927472614916,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2029,"N2O","Energy","EN - Industrial Combustion",0.0752927472614916,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2030,"N2O","Energy","EN - Industrial Combustion",0.0764878702338963,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2030,"N2O","Energy","EN - Industrial Combustion",0.0764878702338963,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2031,"N2O","Energy","EN - Industrial Combustion",0.0776829932063009,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2031,"N2O","Energy","EN - Industrial Combustion",0.0776829932063009,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2032,"N2O","Energy","EN - Industrial Combustion",0.0788781161787055,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2032,"N2O","Energy","EN - Industrial Combustion",0.0788781161787055,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2033,"N2O","Energy","EN - Industrial Combustion",0.0800732391511102,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2033,"N2O","Energy","EN - Industrial Combustion",0.0800732391511102,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2034,"N2O","Energy","EN - Industrial Combustion",0.0812683621235148,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2034,"N2O","Energy","EN - Industrial Combustion",0.0812683621235148,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2035,"N2O","Energy","EN - Industrial Combustion",0.0824634850959194,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2035,"N2O","Energy","EN - Industrial Combustion",0.0824634850959194,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2036,"N2O","Energy","EN - Industrial Combustion",0.083658608068324,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2036,"N2O","Energy","EN - Industrial Combustion",0.083658608068324,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2037,"N2O","Energy","EN - Industrial Combustion",0.0848537310407287,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2037,"N2O","Energy","EN - Industrial Combustion",0.0848537310407287,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2038,"N2O","Energy","EN - Industrial Combustion",0.0860488540131333,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2038,"N2O","Energy","EN - Industrial Combustion",0.0860488540131333,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2039,"N2O","Energy","EN - Industrial Combustion",0.0872439769855379,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2039,"N2O","Energy","EN - Industrial Combustion",0.0872439769855379,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2040,"N2O","Energy","EN - Industrial Combustion",0.0884390999579426,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2040,"N2O","Energy","EN - Industrial Combustion",0.0884390999579426,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2041,"N2O","Energy","EN - Industrial Combustion",0.0896342229303472,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2041,"N2O","Energy","EN - Industrial Combustion",0.0896342229303472,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2042,"N2O","Energy","EN - Industrial Combustion",0.0908293459027518,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2042,"N2O","Energy","EN - Industrial Combustion",0.0908293459027518,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2043,"N2O","Energy","EN - Industrial Combustion",0.0920244688751564,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2043,"N2O","Energy","EN - Industrial Combustion",0.0920244688751564,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2044,"N2O","Energy","EN - Industrial Combustion",0.0932195918475611,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2044,"N2O","Energy","EN - Industrial Combustion",0.0932195918475611,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2045,"N2O","Energy","EN - Industrial Combustion",0.0944147148199657,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2045,"N2O","Energy","EN - Industrial Combustion",0.0944147148199657,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2046,"N2O","Energy","EN - Industrial Combustion",0.0956098377923703,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2046,"N2O","Energy","EN - Industrial Combustion",0.0956098377923703,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2047,"N2O","Energy","EN - Industrial Combustion",0.096804960764775,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2047,"N2O","Energy","EN - Industrial Combustion",0.096804960764775,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2048,"N2O","Energy","EN - Industrial Combustion",0.0980000837371796,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2048,"N2O","Energy","EN - Industrial Combustion",0.0980000837371796,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2049,"N2O","Energy","EN - Industrial Combustion",0.0991952067095842,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2049,"N2O","Energy","EN - Industrial Combustion",0.0991952067095842,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2050,"N2O","Energy","EN - Industrial Combustion",0.100390329681989,"EN - Industrial Combustion:N2O",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:BAU"
2050,"N2O","Energy","EN - Industrial Combustion",0.100390329681989,"EN - Industrial Combustion:N2O",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:N2O:0:ASP"
2022,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2022,"CH4","Energy","EN - Manufacturing/Construction",0.0624506474829239,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2023,"CH4","Energy","EN - Manufacturing/Construction",0.0635658376165476,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2023,"CH4","Energy","EN - Manufacturing/Construction",0.0635658376165476,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2024,"CH4","Energy","EN - Manufacturing/Construction",0.0646810277501712,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2024,"CH4","Energy","EN - Manufacturing/Construction",0.0646810277501712,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2025,"CH4","Energy","EN - Manufacturing/Construction",0.0657962178837949,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2025,"CH4","Energy","EN - Manufacturing/Construction",0.0657962178837949,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2026,"CH4","Energy","EN - Manufacturing/Construction",0.0669114080174185,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2026,"CH4","Energy","EN - Manufacturing/Construction",0.0669114080174185,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2027,"CH4","Energy","EN - Manufacturing/Construction",0.0680265981510421,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2027,"CH4","Energy","EN - Manufacturing/Construction",0.0680265981510421,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2028,"CH4","Energy","EN - Manufacturing/Construction",0.0691417882846658,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2028,"CH4","Energy","EN - Manufacturing/Construction",0.0691417882846658,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2029,"CH4","Energy","EN - Manufacturing/Construction",0.0702569784182894,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2029,"CH4","Energy","EN - Manufacturing/Construction",0.0702569784182894,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2030,"CH4","Energy","EN - Manufacturing/Construction",0.0713721685519131,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2030,"CH4","Energy","EN - Manufacturing/Construction",0.0713721685519131,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2031,"CH4","Energy","EN - Manufacturing/Construction",0.0724873586855367,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2031,"CH4","Energy","EN - Manufacturing/Construction",0.0724873586855367,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2032,"CH4","Energy","EN - Manufacturing/Construction",0.0736025488191604,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2032,"CH4","Energy","EN - Manufacturing/Construction",0.0736025488191604,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
2033,"CH4","Energy","EN - Manufacturing/Construction",0.074717738952784,"EN - Manufacturing/Construction:CH4",0,0,"BAU","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:BAU"
2033,"CH4","Energy","EN - Manufacturing/Construction",0.074717738952784,"EN - Manufacturing/Construction:CH4",0,0,"ASP","UGA",0,"uganda","SISEPUEDE",0,"EN - Manufacturing/Construction:CH4:0:ASP"
